Datetime,air_temp_5cm_avg,air_temp_5cm_max,air_temp_5cm_min,air_temp_avg,air_temp_max,air_temp_min,cloud_cover_avg,cloud_cover_max,cloud_cover_min,dew_point_avg,dew_point_max,dew_point_min,ice_acc_period,liquid_acc_period,long_wave_radiation_avg,long_wave_radiation_max,long_wave_radiation_min,pet_period,precip_acc_period,precip_acc_period_adjusted,precip_acc_period_raw,precip_duration,relative_humidity_avg,relative_humidity_max,relative_humidity_min,short_wave_radiation_avg,short_wave_radiation_max,short_wave_radiation_min,snow_acc_period,sunshine_duration,visibility_avg,visibility_max,visibility_min,wind_gust_max,wind_speed_2m_avg,wind_speed_2m_max,wind_speed_2m_min,wind_speed_avg,wind_speed_max,wind_speed_min
2010-01-01,0.0,1.0,-2.0,0.0,2.0,-2.0,,,,-2.0,-1.0,-3.0,,,2,2,2,0.18,0.0,0.0,0.0,,85.0,94.0,72.0,2,2,2,,,,,,,10.0,14.0,7.0,13.0,19.0,9.0
2010-01-02,1.0,3.0,-1.0,1.0,4.0,-1.0,,,,-1.0,0.0,-2.0,,,2,2,2,0.22,0.0,0.0,0.0,,87.0,94.0,77.0,2,2,2,,,,,,,11.0,13.0,7.0,14.0,17.0,10.0
2010-01-03,-1.0,1.0,-3.0,0.0,2.0,-2.0,,,,-2.0,0.0,-4.0,,,2,2,2,0.05,0.23,0.23,0.23,,88.0,95.0,76.0,2,2,2,,,,,,,7.0,8.0,5.0,9.0,11.0,7.0
2010-01-04,-3.0,0.0,-5.0,-2.0,1.0,-4.0,,,,-4.0,-2.0,-5.0,,,2,2,2,-0.008,0.0,0.0,0.0,,89.0,95.0,80.0,2,2,2,,,,,,,7.0,9.0,5.0,9.0,12.0,6.0
2010-01-05,-2.0,1.0,-4.0,-2.0,1.0,-4.0,,,,-4.0,-1.0,-6.0,,,2,2,2,0.1,0.81,0.81,0.81,,87.0,93.0,75.0,2,2,2,,,,,,,7.0,11.0,5.0,9.0,15.0,6.0
2010-01-06,-1.0,0.0,-4.0,-1.0,0.0,-4.0,,,,-2.0,0.0,-6.0,,,2,2,2,0.09,1.54,1.54,1.54,,94.0,100.0,78.0,2,2,2,,,,,,,11.0,15.0,5.0,14.0,20.0,7.0
2010-01-07,-3.0,0.0,-6.0,-2.0,0.0,-5.0,,,,-4.0,-2.0,-7.0,,,2,2,2,0.24,0.0,0.0,0.0,,87.0,93.0,80.0,2,2,2,,,,,,,13.0,17.0,8.0,17.0,22.0,10.0
2010-01-08,-2.0,0.0,-3.0,-2.0,0.0,-3.0,,,,-3.0,-2.0,-4.0,,,2,2,2,0.17,0.0,0.0,0.0,,91.0,98.0,84.0,2,2,2,,,,,,,10.0,12.0,8.0,13.0,15.0,11.0
2010-01-09,-2.0,0.0,-4.0,-2.0,1.0,-4.0,,,,-4.0,-1.0,-5.0,,,2,2,2,0.44,0.04,0.04,0.04,,83.0,93.0,70.0,2,2,2,,,,,,,16.0,21.0,11.0,21.0,27.0,15.0
2010-01-10,1.0,1.0,0.0,1.0,1.0,1.0,,,,0.0,0.0,-1.0,,,2,2,2,0.34,1.35,1.35,1.35,,90.0,96.0,85.0,2,2,2,,,,,,,13.0,17.0,8.0,18.0,22.0,10.0
2010-01-11,0.0,1.0,0.0,0.0,1.0,0.0,,,,-1.0,0.0,-1.0,,,2,2,2,0.18,0.14,0.14,0.14,,94.0,99.0,86.0,2,2,2,,,,,,,4.0,7.0,1.0,5.0,9.0,2.0
2010-01-12,0.0,1.0,-1.0,1.0,1.0,0.0,,,,-1.0,0.0,-1.0,,,2,2,2,0.25,0.0,0.0,0.0,,91.0,98.0,83.0,2,2,2,,,,,,,11.0,17.0,3.0,14.0,22.0,4.0
2010-01-13,0.0,1.0,-1.0,0.0,1.0,-1.0,,,,-1.0,0.0,-2.0,,,2,2,2,0.22,1.28,1.28,1.28,,93.0,99.0,86.0,2,2,2,,,,,,,7.0,16.0,0.0,9.0,22.0,0.0
2010-01-14,1.0,2.0,-1.0,1.0,2.0,-1.0,,,,1.0,2.0,-1.0,,,2,2,2,0.1,6.13,6.13,6.13,,99.0,100.0,98.0,2,2,2,,,,,,,5.0,8.0,3.0,7.0,10.0,4.0
2010-01-15,2.0,5.0,-1.0,3.0,5.0,0.0,,,,2.0,5.0,0.0,,,2,2,2,0.04,0.83,0.83,0.83,,98.0,100.0,96.0,2,2,2,,,,,,,9.0,14.0,3.0,12.0,19.0,4.0
2010-01-16,4.0,6.0,2.0,5.0,7.0,3.0,,,,4.0,7.0,1.0,,,2,2,2,0.2,6.61,6.61,6.61,,96.0,100.0,88.0,2,2,2,,,,,,,14.0,20.0,5.0,18.0,26.0,6.0
2010-01-17,4.0,8.0,1.0,5.0,8.0,3.0,,,,4.0,7.0,2.0,,,2,2,2,0.16,0.41,0.41,0.41,,90.0,97.0,79.0,2,2,2,,,,,,,11.0,15.0,6.0,15.0,20.0,8.0
2010-01-18,4.0,6.0,1.0,4.0,7.0,2.0,,,,4.0,6.0,0.0,,,2,2,2,0.17,0.0,0.0,0.0,,95.0,100.0,89.0,2,2,2,,,,,,,8.0,12.0,4.0,10.0,16.0,6.0
2010-01-19,5.0,7.0,3.0,6.0,7.0,4.0,,,,5.0,6.0,3.0,,,2,2,2,0.09,0.0,0.0,0.0,,97.0,100.0,93.0,2,2,2,,,,,,,7.0,14.0,1.0,10.0,18.0,1.0
2010-01-20,3.0,4.0,2.0,3.0,4.0,3.0,,,,2.0,3.0,1.0,,,2,2,2,0.31,0.46,0.46,0.46,,91.0,93.0,89.0,2,2,2,,,,,,,11.0,17.0,4.0,14.0,22.0,5.0
2010-01-21,3.0,5.0,2.0,3.0,5.0,2.0,,,,1.0,2.0,0.0,,,2,2,2,0.39,0.12,0.12,0.12,,89.0,96.0,76.0,2,2,2,,,,,,,5.0,12.0,1.0,7.0,15.0,1.0
2010-01-22,6.0,7.0,3.0,6.0,8.0,4.0,,,,6.0,7.0,3.0,,,2,2,2,0.16,7.49,7.49,7.49,,98.0,100.0,91.0,2,2,2,,,,,,,12.0,15.0,6.0,16.0,19.0,8.0
2010-01-23,5.0,6.0,4.0,5.0,7.0,4.0,,,,4.0,7.0,2.0,,,2,2,2,0.31,0.51,0.51,0.51,,93.0,100.0,87.0,2,2,2,,,,,,,7.0,10.0,1.0,9.0,13.0,2.0
2010-01-24,4.0,6.0,2.0,4.0,6.0,3.0,,,,3.0,3.0,2.0,,,2,2,2,0.26,1.73,1.73,1.73,,91.0,96.0,84.0,2,2,2,,,,,,,6.0,8.0,4.0,8.0,11.0,6.0
2010-01-25,3.0,4.0,1.0,3.0,4.0,2.0,,,,1.0,3.0,-1.0,,,2,2,2,0.21,1.2,1.2,1.2,,90.0,100.0,81.0,2,2,2,,,,,,,9.0,13.0,5.0,12.0,18.0,7.0
2010-01-26,0.0,2.0,-2.0,1.0,2.0,-2.0,,,,-2.0,1.0,-3.0,,,2,2,2,0.32,0.0,0.0,0.0,,84.0,92.0,77.0,2,2,2,,,,,,,9.0,13.0,4.0,12.0,17.0,5.0
2010-01-27,1.0,5.0,-3.0,2.0,6.0,-2.0,,,,0.0,5.0,-4.0,,,2,2,2,0.4,0.14,0.14,0.14,,87.0,98.0,73.0,2,2,2,,,,,,,11.0,17.0,3.0,15.0,22.0,4.0
2010-01-28,4.0,6.0,3.0,5.0,6.0,4.0,,,,3.0,4.0,2.0,,,2,2,2,0.41,1.89,1.89,1.89,,88.0,97.0,78.0,2,2,2,,,,,,,11.0,14.0,9.0,14.0,18.0,12.0
2010-01-29,3.0,5.0,-1.0,3.0,5.0,0.0,,,,1.0,4.0,-4.0,,,2,2,2,0.4,6.2,6.2,6.2,,86.0,100.0,71.0,2,2,2,,,,,,,13.0,20.0,0.0,17.0,26.0,0.0
2010-01-30,0.0,3.0,-2.0,0.0,3.0,-1.0,,,,-3.0,-2.0,-5.0,,,2,2,2,0.47,0.0,0.0,0.0,,77.0,85.0,70.0,2,2,2,,,,,,,11.0,16.0,8.0,15.0,22.0,10.0
2010-01-31,-1.0,3.0,-3.0,0.0,3.0,-3.0,,,,-2.0,-1.0,-4.0,,,2,2,2,0.31,0.0,0.0,0.0,,86.0,96.0,77.0,2,2,2,,,,,,,10.0,13.0,9.0,13.0,17.0,11.0
2010-02-01,0.0,4.0,-2.0,1.0,4.0,-1.0,,,,-2.0,-1.0,-4.0,,,2,2,2,0.39,0.0,0.0,0.0,,84.0,97.0,57.0,2,2,2,,,,,,,12.0,16.0,8.0,15.0,21.0,10.0
2010-02-02,4.0,7.0,0.0,5.0,7.0,1.0,,,,4.0,6.0,0.0,,,2,2,2,0.37,2.41,2.41,2.41,,92.0,95.0,88.0,2,2,2,,,,,,,16.0,21.0,6.0,21.0,28.0,8.0
2010-02-03,3.0,7.0,0.0,3.0,8.0,1.0,,,,2.0,7.0,0.0,,,2,2,2,0.25,1.23,1.23,1.23,,92.0,99.0,75.0,2,2,2,,,,,,,7.0,16.0,2.0,9.0,21.0,3.0
2010-02-04,7.0,8.0,5.0,7.0,8.0,6.0,,,,6.0,7.0,3.0,,,2,2,2,0.34,0.82,0.82,0.82,,92.0,98.0,82.0,2,2,2,,,,,,,10.0,15.0,6.0,14.0,20.0,8.0
2010-02-05,6.0,10.0,3.0,7.0,10.0,4.0,,,,5.0,6.0,3.0,,,2,2,2,0.49,3.33,3.33,3.33,,88.0,100.0,69.0,2,2,2,,,,,,,10.0,14.0,6.0,13.0,18.0,7.0
2010-02-06,4.0,6.0,3.0,4.0,7.0,4.0,,,,4.0,5.0,3.0,,,2,2,2,0.27,0.0,0.0,0.0,,96.0,100.0,89.0,2,2,2,,,,,,,10.0,11.0,7.0,13.0,15.0,9.0
2010-02-07,3.0,5.0,2.0,3.0,5.0,2.0,,,,2.0,3.0,1.0,,,2,2,2,0.34,0.34,0.34,0.34,,93.0,98.0,85.0,2,2,2,,,,,,,8.0,9.0,4.0,10.0,12.0,5.0
2010-02-08,1.0,2.0,0.0,1.0,2.0,0.0,,,,0.0,1.0,-3.0,,,2,2,2,0.39,0.93,0.93,0.93,,89.0,93.0,80.0,2,2,2,,,,,,,15.0,18.0,10.0,19.0,23.0,13.0
2010-02-09,1.0,4.0,-1.0,2.0,4.0,0.0,,,,-1.0,0.0,-3.0,,,2,2,2,0.58,0.0,0.0,0.0,,82.0,90.0,63.0,2,2,2,,,,,,,14.0,17.0,10.0,18.0,23.0,13.0
2010-02-10,1.0,3.0,-2.0,1.0,2.0,-1.0,,,,-2.0,0.0,-6.0,,,2,2,2,0.64,0.09,0.09,0.09,,80.0,91.0,55.0,2,2,2,,,,,,,15.0,20.0,11.0,20.0,27.0,14.0
2010-02-11,0.0,3.0,-1.0,0.0,2.0,-1.0,,,,-4.0,-1.0,-6.0,,,2,2,2,0.88,0.0,0.0,0.0,,72.0,87.0,56.0,2,2,2,,,,,,,15.0,23.0,6.0,20.0,30.0,8.0
2010-02-12,2.0,4.0,0.0,2.0,3.0,1.0,,,,0.0,2.0,-2.0,,,2,2,2,0.48,1.62,1.62,1.62,,89.0,100.0,76.0,2,2,2,,,,,,,9.0,12.0,7.0,12.0,16.0,9.0
2010-02-13,2.0,3.0,0.0,2.0,3.0,0.0,,,,-1.0,1.0,-4.0,,,2,2,2,0.63,0.37,0.37,0.37,,82.0,91.0,66.0,2,2,2,,,,,,,10.0,13.0,6.0,14.0,18.0,8.0
2010-02-14,1.0,4.0,-2.0,2.0,4.0,0.0,,,,0.0,2.0,-1.0,,,2,2,2,0.12,0.0,0.0,0.0,,92.0,97.0,86.0,2,2,2,,,,,,,5.0,8.0,3.0,7.0,10.0,3.0
2010-02-15,0.0,4.0,-4.0,1.0,3.0,-2.0,,,,-1.0,2.0,-4.0,,,2,2,2,0.56,0.0,0.0,0.0,,86.0,96.0,65.0,2,2,2,,,,,,,5.0,11.0,0.0,7.0,15.0,0.0
2010-02-16,3.0,5.0,2.0,3.0,4.0,2.0,,,,3.0,4.0,2.0,,,2,2,2,0.2,12.58,12.58,12.58,,96.0,99.0,94.0,2,2,2,,,,,,,9.0,12.0,6.0,12.0,16.0,7.0
2010-02-17,3.0,8.0,-1.0,3.0,7.0,0.0,,,,1.0,2.0,-2.0,,,2,2,2,0.65,1.91,1.91,1.91,,84.0,95.0,56.0,2,2,2,,,,,,,6.0,8.0,2.0,8.0,10.0,2.0
2010-02-18,1.0,4.0,-2.0,2.0,5.0,-1.0,,,,1.0,5.0,-2.0,,,2,2,2,0.06,3.16,3.16,3.16,,97.0,100.0,92.0,2,2,2,,,,,,,7.0,12.0,1.0,9.0,15.0,1.0
2010-02-19,2.0,5.0,0.0,2.0,5.0,0.0,,,,0.0,2.0,-2.0,,,2,2,2,0.64,3.5,3.5,3.5,,85.0,96.0,65.0,2,2,2,,,,,,,12.0,19.0,7.0,16.0,25.0,9.0
2010-02-20,1.0,6.0,-1.0,1.0,5.0,-2.0,,,,-2.0,0.0,-2.0,,,2,2,2,0.57,0.0,0.0,0.0,,83.0,96.0,60.0,2,2,2,,,,,,,6.0,9.0,1.0,8.0,12.0,2.0
2010-02-21,2.0,6.0,-2.0,3.0,7.0,-2.0,,,,1.0,4.0,-3.0,,,2,2,2,0.43,4.03,4.03,4.03,,92.0,98.0,79.0,2,2,2,,,,,,,7.0,12.0,3.0,9.0,16.0,4.0
2010-02-22,2.0,3.0,1.0,2.0,3.0,2.0,,,,2.0,3.0,0.0,,,2,2,2,0.18,9.6,9.6,9.6,,95.0,100.0,87.0,2,2,2,,,,,,,13.0,21.0,4.0,17.0,27.0,6.0
2010-02-23,2.0,3.0,0.0,2.0,3.0,1.0,,,,1.0,3.0,0.0,,,2,2,2,0.38,1.65,1.65,1.65,,92.0,100.0,83.0,2,2,2,,,,,,,12.0,18.0,8.0,16.0,24.0,11.0
2010-02-24,6.0,9.0,3.0,7.0,9.0,4.0,,,,6.0,8.0,4.0,,,2,2,2,0.33,3.52,3.52,3.52,,96.0,100.0,84.0,2,2,2,,,,,,,8.0,12.0,6.0,11.0,16.0,7.0
2010-02-25,7.0,9.0,6.0,7.0,9.0,6.0,,,,6.0,8.0,6.0,,,2,2,2,0.52,6.66,6.66,6.66,,94.0,99.0,80.0,2,2,2,,,,,,,11.0,18.0,6.0,14.0,24.0,8.0
2010-02-26,6.0,8.0,3.0,6.0,8.0,4.0,,,,2.0,7.0,-1.0,,,2,2,2,1.13,1.41,1.41,1.41,,78.0,96.0,57.0,2,2,2,,,,,,,22.0,32.0,12.0,29.0,42.0,15.0
2010-02-27,6.0,9.0,2.0,7.0,9.0,3.0,,,,5.0,6.0,1.0,,,2,2,2,0.55,3.08,3.08,3.08,,89.0,100.0,80.0,2,2,2,,,,,,,10.0,15.0,5.0,13.0,20.0,6.0
2010-02-28,4.0,5.0,3.0,5.0,6.0,4.0,,,,3.0,5.0,0.0,,,2,2,2,0.46,12.52,12.52,12.52,,89.0,98.0,76.0,2,2,2,,,,,,,15.0,21.0,7.0,19.0,28.0,9.0
2010-03-01,3.0,9.0,0.0,4.0,9.0,0.0,,,,0.0,1.0,-1.0,,,2,2,2,0.93,0.0,0.0,0.0,,76.0,92.0,54.0,2,2,2,,,,,,,7.0,13.0,2.0,9.0,18.0,2.0
2010-03-02,3.0,10.0,-1.0,4.0,9.0,0.0,,,,-1.0,0.0,-2.0,,,2,2,2,1.04,0.0,0.0,0.0,,74.0,93.0,45.0,2,2,2,,,,,,,6.0,9.0,2.0,7.0,12.0,2.0
2010-03-03,2.0,6.0,0.0,3.0,5.0,1.0,,,,0.0,1.0,-2.0,,,2,2,2,0.86,0.0,0.0,0.0,,81.0,95.0,60.0,2,2,2,,,,,,,13.0,20.0,6.0,17.0,26.0,8.0
2010-03-04,2.0,7.0,-1.0,3.0,6.0,-1.0,,,,-1.0,1.0,-4.0,,,2,2,2,1.01,0.0,0.0,0.0,,74.0,91.0,52.0,2,2,2,,,,,,,12.0,17.0,6.0,15.0,23.0,7.0
2010-03-05,2.0,8.0,-4.0,3.0,8.0,-3.0,,,,-2.0,2.0,-5.0,,,2,2,2,1.1,0.0,0.0,0.0,,74.0,87.0,54.0,2,2,2,,,,,,,9.0,14.0,3.0,12.0,18.0,4.0
2010-03-06,3.0,7.0,-2.0,3.0,5.0,-1.0,,,,-1.0,2.0,-5.0,,,2,2,2,1.16,0.0,0.0,0.0,,74.0,90.0,55.0,2,2,2,,,,,,,12.0,16.0,8.0,16.0,21.0,10.0
2010-03-07,0.0,5.0,-4.0,0.0,4.0,-3.0,,,,-6.0,-5.0,-9.0,,,2,2,2,1.19,0.0,0.0,0.0,,65.0,84.0,45.0,2,2,2,,,,,,,11.0,17.0,5.0,14.0,22.0,7.0
2010-03-08,1.0,7.0,-4.0,2.0,5.0,-3.0,,,,-3.0,1.0,-6.0,,,2,2,2,1.21,0.0,0.0,0.0,,73.0,90.0,50.0,2,2,2,,,,,,,12.0,16.0,6.0,15.0,21.0,8.0
2010-03-09,4.0,7.0,2.0,4.0,6.0,2.0,,,,1.0,3.0,0.0,,,2,2,2,0.76,0.0,0.0,0.0,,81.0,89.0,71.0,2,2,2,,,,,,,12.0,14.0,11.0,16.0,19.0,14.0
2010-03-10,3.0,5.0,2.0,3.0,4.0,2.0,,,,-1.0,0.0,-1.0,,,2,2,2,0.96,0.0,0.0,0.0,,76.0,81.0,71.0,2,2,2,,,,,,,14.0,18.0,8.0,18.0,24.0,10.0
2010-03-11,3.0,7.0,-1.0,3.0,5.0,1.0,,,,-1.0,0.0,-2.0,,,2,2,2,0.93,0.0,0.0,0.0,,75.0,90.0,62.0,2,2,2,,,,,,,10.0,15.0,2.0,13.0,20.0,3.0
2010-03-12,4.0,8.0,-1.0,4.0,7.0,1.0,,,,2.0,4.0,-2.0,,,2,2,2,0.88,1.41,1.41,1.41,,84.0,91.0,78.0,2,2,2,,,,,,,10.0,13.0,5.0,13.0,18.0,6.0
2010-03-13,6.0,10.0,2.0,6.0,8.0,3.0,,,,2.0,3.0,1.0,,,2,2,2,1.25,0.0,0.0,0.0,,79.0,93.0,64.0,2,2,2,,,,,,,9.0,14.0,5.0,12.0,18.0,6.0
2010-03-14,7.0,11.0,4.0,7.0,11.0,5.0,,,,2.0,3.0,1.0,,,2,2,2,1.46,0.12,0.12,0.12,,70.0,83.0,55.0,2,2,2,,,,,,,13.0,18.0,8.0,17.0,24.0,10.0
2010-03-15,7.0,13.0,3.0,7.0,12.0,4.0,,,,2.0,4.0,0.0,,,2,2,2,1.93,0.0,0.0,0.0,,69.0,91.0,47.0,2,2,2,,,,,,,13.0,22.0,8.0,17.0,29.0,10.0
2010-03-16,7.0,13.0,2.0,7.0,12.0,3.0,,,,1.0,2.0,0.0,,,2,2,2,1.64,0.0,0.0,0.0,,66.0,81.0,44.0,2,2,2,,,,,,,8.0,11.0,3.0,10.0,15.0,4.0
2010-03-17,8.0,15.0,1.0,8.0,15.0,3.0,,,,4.0,7.0,0.0,,,2,2,2,1.68,0.0,0.0,0.0,,74.0,93.0,59.0,2,2,2,,,,,,,9.0,14.0,4.0,12.0,19.0,6.0
2010-03-18,10.0,17.0,5.0,11.0,16.0,6.0,,,,6.0,11.0,3.0,,,2,2,2,2.06,0.28,0.28,0.28,,75.0,98.0,43.0,2,2,2,,,,,,,12.0,18.0,5.0,16.0,24.0,6.0
2010-03-19,11.0,13.0,8.0,11.0,12.0,9.0,,,,10.0,11.0,7.0,,,2,2,2,0.78,2.18,2.18,2.18,,92.0,98.0,82.0,2,2,2,,,,,,,13.0,18.0,10.0,17.0,24.0,13.0
2010-03-20,11.0,13.0,8.0,12.0,13.0,8.0,,,,11.0,12.0,8.0,,,2,2,2,0.36,4.28,4.28,4.28,,96.0,100.0,93.0,2,2,2,,,,,,,14.0,18.0,7.0,19.0,24.0,9.0
2010-03-21,9.0,14.0,5.0,9.0,13.0,6.0,,,,5.0,7.0,4.0,,,2,2,2,1.82,0.05,0.05,0.05,,78.0,94.0,58.0,2,2,2,,,,,,,8.0,15.0,4.0,11.0,20.0,5.0
2010-03-22,8.0,13.0,5.0,8.0,11.0,6.0,,,,5.0,8.0,4.0,,,2,2,2,1.54,0.57,0.57,0.57,,84.0,98.0,61.0,2,2,2,,,,,,,13.0,22.0,5.0,17.0,28.0,7.0
2010-03-23,7.0,13.0,0.0,7.0,12.0,2.0,,,,6.0,9.0,1.0,,,2,2,2,1.06,0.49,0.49,0.49,,89.0,97.0,66.0,2,2,2,,,,,,,8.0,14.0,1.0,11.0,18.0,2.0
2010-03-24,11.0,17.0,8.0,11.0,15.0,8.0,,,,9.0,10.0,7.0,,,2,2,2,1.59,2.18,2.18,2.18,,84.0,99.0,66.0,2,2,2,,,,,,,8.0,13.0,4.0,11.0,17.0,6.0
2010-03-25,11.0,14.0,7.0,11.0,14.0,8.0,,,,10.0,11.0,6.0,,,2,2,2,0.65,7.9,7.9,7.9,,92.0,98.0,81.0,2,2,2,,,,,,,11.0,16.0,8.0,14.0,21.0,10.0
2010-03-26,9.0,12.0,7.0,9.0,12.0,7.0,,,,6.0,7.0,5.0,,,2,2,2,1.16,1.14,1.14,1.14,,81.0,91.0,66.0,2,2,2,,,,,,,15.0,21.0,9.0,19.0,28.0,12.0
2010-03-27,8.0,12.0,5.0,9.0,12.0,6.0,,,,6.0,8.0,3.0,,,2,2,2,0.66,0.67,0.67,0.67,,83.0,95.0,70.0,2,2,2,,,,,,,10.0,14.0,5.0,13.0,18.0,7.0
2010-03-28,8.0,12.0,4.0,8.0,12.0,5.0,,,,5.0,7.0,4.0,,,2,2,2,1.07,1.39,1.39,1.39,,81.0,95.0,60.0,2,2,2,,,,,,,12.0,16.0,3.0,15.0,21.0,4.0
2010-03-29,9.0,12.0,6.0,9.0,12.0,6.0,,,,9.0,10.0,6.0,,,2,2,2,0.58,6.35,6.35,6.35,,94.0,100.0,85.0,2,2,2,,,,,,,9.0,14.0,2.0,12.0,18.0,2.0
2010-03-30,8.0,12.0,5.0,8.0,11.0,5.0,,,,6.0,9.0,2.0,,,2,2,2,0.99,4.77,4.77,4.77,,89.0,97.0,72.0,2,2,2,,,,,,,14.0,21.0,6.0,19.0,27.0,8.0
2010-03-31,4.0,6.0,2.0,4.0,6.0,2.0,,,,1.0,3.0,-1.0,,,2,2,2,0.94,1.89,1.89,1.89,,81.0,92.0,68.0,2,2,2,,,,,,,20.0,24.0,17.0,26.0,32.0,22.0
2010-04-01,5.0,10.0,2.0,5.0,8.0,2.0,,,,1.0,4.0,-1.0,,,2,2,2,1.63,2.69,2.69,2.69,,76.0,92.0,53.0,2,2,2,,,,,,,16.0,21.0,9.0,21.0,28.0,12.0
2010-04-02,6.0,9.0,4.0,7.0,9.0,5.0,,,,4.0,5.0,2.0,,,2,2,2,0.73,2.27,2.27,2.27,,83.0,92.0,72.0,2,2,2,,,,,,,13.0,19.0,8.0,17.0,26.0,11.0
2010-04-03,7.0,12.0,3.0,7.0,11.0,4.0,,,,4.0,5.0,3.0,,,2,2,2,1.61,1.4,1.4,1.4,,79.0,93.0,56.0,2,2,2,,,,,,,10.0,12.0,6.0,13.0,16.0,8.0
2010-04-04,7.0,11.0,3.0,7.0,10.0,4.0,,,,2.0,5.0,0.0,,,2,2,2,1.85,1.67,1.67,1.67,,75.0,94.0,48.0,2,2,2,,,,,,,12.0,17.0,6.0,16.0,22.0,7.0
2010-04-05,7.0,11.0,2.0,8.0,12.0,3.0,,,,4.0,6.0,0.0,,,2,2,2,1.22,0.04,0.04,0.04,,76.0,86.0,64.0,2,2,2,,,,,,,13.0,20.0,7.0,17.0,26.0,9.0
2010-04-06,10.0,16.0,5.0,11.0,15.0,6.0,,,,5.0,6.0,3.0,,,2,2,2,2.55,0.0,0.0,0.0,,67.0,88.0,47.0,2,2,2,,,,,,,12.0,20.0,5.0,16.0,26.0,7.0
2010-04-07,8.0,11.0,5.0,9.0,10.0,7.0,,,,6.0,8.0,4.0,,,2,2,2,0.68,0.66,0.66,0.66,,84.0,90.0,76.0,2,2,2,,,,,,,7.0,12.0,1.0,9.0,16.0,1.0
2010-04-08,9.0,17.0,2.0,9.0,15.0,3.0,,,,3.0,4.0,2.0,,,2,2,2,2.23,0.0,0.0,0.0,,68.0,89.0,47.0,2,2,2,,,,,,,6.0,9.0,1.0,8.0,12.0,1.0
2010-04-09,11.0,19.0,5.0,11.0,17.0,6.0,,,,5.0,8.0,3.0,,,2,2,2,2.19,0.0,0.0,0.0,,67.0,88.0,43.0,2,2,2,,,,,,,4.0,9.0,1.0,5.0,11.0,2.0
2010-04-10,10.0,18.0,3.0,10.0,15.0,5.0,,,,5.0,6.0,3.0,,,2,2,2,2.52,0.0,0.0,0.0,,72.0,90.0,50.0,2,2,2,,,,,,,7.0,12.0,3.0,9.0,16.0,4.0
2010-04-11,8.0,14.0,4.0,8.0,12.0,5.0,,,,3.0,4.0,2.0,,,2,2,2,2.46,0.0,0.0,0.0,,71.0,88.0,53.0,2,2,2,,,,,,,14.0,20.0,5.0,18.0,26.0,7.0
2010-04-12,9.0,14.0,5.0,9.0,13.0,5.0,,,,4.0,5.0,3.0,,,2,2,2,1.89,0.0,0.0,0.0,,74.0,86.0,59.0,2,2,2,,,,,,,15.0,19.0,11.0,19.0,25.0,15.0
2010-04-13,9.0,15.0,4.0,8.0,14.0,4.0,,,,3.0,4.0,0.0,,,2,2,2,2.58,0.0,0.0,0.0,,70.0,93.0,42.0,2,2,2,,,,,,,14.0,18.0,9.0,19.0,23.0,12.0
2010-04-14,8.0,13.0,5.0,8.0,11.0,6.0,,,,3.0,4.0,1.0,,,2,2,2,1.5,0.0,0.0,0.0,,76.0,88.0,59.0,2,2,2,,,,,,,10.0,14.0,8.0,14.0,18.0,11.0
2010-04-15,8.0,15.0,5.0,8.0,13.0,5.0,,,,3.0,4.0,2.0,,,2,2,2,2.33,0.0,0.0,0.0,,74.0,92.0,51.0,2,2,2,,,,,,,12.0,15.0,9.0,16.0,20.0,12.0
2010-04-16,8.0,13.0,2.0,8.0,12.0,5.0,,,,3.0,4.0,2.0,,,2,2,2,1.66,0.0,0.0,0.0,,73.0,90.0,55.0,2,2,2,,,,,,,10.0,15.0,3.0,13.0,20.0,3.0
2010-04-17,8.0,18.0,-1.0,9.0,16.0,1.0,,,,3.0,5.0,0.0,,,2,2,2,2.49,0.0,0.0,0.0,,70.0,95.0,40.0,2,2,2,,,,,,,3.0,6.0,0.0,3.0,8.0,0.0
2010-04-18,11.0,20.0,0.0,11.0,18.0,3.0,,,,4.0,5.0,1.0,,,2,2,2,3.14,0.0,0.0,0.0,,65.0,89.0,39.0,2,2,2,,,,,,,5.0,13.0,1.0,6.0,18.0,1.0
2010-04-19,10.0,16.0,6.0,10.0,15.0,7.0,,,,5.0,7.0,3.0,,,2,2,2,2.21,0.0,0.0,0.0,,74.0,90.0,55.0,2,2,2,,,,,,,7.0,10.0,2.0,9.0,13.0,2.0
2010-04-20,8.0,14.0,3.0,9.0,12.0,4.0,,,,1.0,6.0,-2.0,,,2,2,2,2.71,0.0,0.0,0.0,,61.0,93.0,44.0,2,2,2,,,,,,,12.0,17.0,6.0,15.0,22.0,8.0
2010-04-21,7.0,14.0,0.0,7.0,12.0,2.0,,,,-1.0,2.0,-2.0,,,2,2,2,2.65,0.0,0.0,0.0,,61.0,84.0,38.0,2,2,2,,,,,,,9.0,11.0,7.0,12.0,15.0,9.0
2010-04-22,7.0,15.0,-1.0,7.0,12.0,2.0,,,,0.0,3.0,-1.0,,,2,2,2,2.67,0.0,0.0,0.0,,65.0,93.0,42.0,2,2,2,,,,,,,6.0,10.0,0.0,7.0,13.0,1.0
2010-04-23,9.0,18.0,0.0,9.0,15.0,2.0,,,,1.0,3.0,-1.0,,,2,2,2,3.08,0.0,0.0,0.0,,59.0,84.0,41.0,2,2,2,,,,,,,6.0,13.0,1.0,7.0,17.0,1.0
